"","DivisionNm","CountNum","Surname","GivenNm","PartyAb","PartyNm","CalculationType","Votes"
"9487","Fraser",4,"MULINO","Daniel","ALP","Australian Labor Party (Victorian Branch)","Preference Count",59403
"9488","Fraser",4,"MULINO","Daniel","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",4055
"9489","Fraser",4,"SCORGIE","Rebecca","GVIC","The Australian Greens - Victoria","Preference Count",0
"9490","Fraser",4,"SCORGIE","Rebecca","GVIC","The Australian Greens - Victoria","Transfer Count",0
"9491","Fraser",4,"TRAN","Van Thanh","IND","Independent","Preference Count",0
"9492","Fraser",4,"TRAN","Van Thanh","IND","Independent","Transfer Count",0
"9493","Gellibrand",0,"BENTLEY","Lisa Maree","UAPP","United Australia Party","Preference Count",5391
"9494","Gellibrand",0,"BENTLEY","Lisa Maree","UAPP","United Australia Party","Transfer Count",0
"9495","Gellibrand",0,"MITCHELL","Anthony Robert","LP","Liberal Party of Australia (Victorian Division)","Preference Count",28895
"9496","Gellibrand",0,"MITCHELL","Anthony Robert","LP","Liberal Party of Australia (Victorian Division)","Transfer Count",0
"9497","Gellibrand",0,"THOMAS","Bernadette","GVIC","The Australian Greens - Victoria","Preference Count",16303
"9498","Gellibrand",0,"THOMAS","Bernadette","GVIC","The Australian Greens - Victoria","Transfer Count",0
"9499","Gellibrand",0,"WATTS","Timothy Graham","ALP","Australian Labor Party (Victorian Branch)","Preference Count",47942
"9500","Gellibrand",0,"WATTS","Timothy Graham","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",0
"9501","Gellibrand",1,"BENTLEY","Lisa Maree","UAPP","United Australia Party","Preference Count",0
"9502","Gellibrand",1,"BENTLEY","Lisa Maree","UAPP","United Australia Party","Transfer Count",-5391
"9503","Gellibrand",1,"MITCHELL","Anthony Robert","LP","Liberal Party of Australia (Victorian Division)","Preference Count",31887
"9504","Gellibrand",1,"MITCHELL","Anthony Robert","LP","Liberal Party of Australia (Victorian Division)","Transfer Count",2992
"9505","Gellibrand",1,"THOMAS","Bernadette","GVIC","The Australian Greens - Victoria","Preference Count",17388
"9506","Gellibrand",1,"THOMAS","Bernadette","GVIC","The Australian Greens - Victoria","Transfer Count",1085
"9507","Gellibrand",1,"WATTS","Timothy Graham","ALP","Australian Labor Party (Victorian Branch)","Preference Count",49256
"9508","Gellibrand",1,"WATTS","Timothy Graham","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",1314
"9509","Gellibrand",2,"BENTLEY","Lisa Maree","UAPP","United Australia Party","Preference Count",0
"9510","Gellibrand",2,"BENTLEY","Lisa Maree","UAPP","United Australia Party","Transfer Count",0
"9511","Gellibrand",2,"MITCHELL","Anthony Robert","LP","Liberal Party of Australia (Victorian Division)","Preference Count",34653
"9512","Gellibrand",2,"MITCHELL","Anthony Robert","LP","Liberal Party of Australia (Victorian Division)","Transfer Count",2766
"9513","Gellibrand",2,"THOMAS","Bernadette","GVIC","The Australian Greens - Victoria","Preference Count",0
"9514","Gellibrand",2,"THOMAS","Bernadette","GVIC","The Australian Greens - Victoria","Transfer Count",-17388
"9515","Gellibrand",2,"WATTS","Timothy Graham","ALP","Australian Labor Party (Victorian Branch)","Preference Count",63878
"9516","Gellibrand",2,"WATTS","Timothy Graham","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",14622
"9517","Gippsland",0,"BREWER","Kerri Jane","UAPP","United Australia Party","Preference Count",4257
"9518","Gippsland",0,"BREWER","Kerri Jane","UAPP","United Australia Party","Transfer Count",0
"9519","Gippsland",0,"BUCKLEY","Sonia Louise","IND","Independent","Preference Count",3043
"9520","Gippsland",0,"BUCKLEY","Sonia Louise","IND","Independent","Transfer Count",0
"9521","Gippsland",0,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Preference Count",52202
"9522","Gippsland",0,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Transfer Count",0
"9523","Gippsland",0,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Preference Count",5835
"9524","Gippsland",0,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Transfer Count",0
"9525","Gippsland",0,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Preference Count",22426
"9526","Gippsland",0,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",0
"9527","Gippsland",0,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Preference Count",6872
"9528","Gippsland",0,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Transfer Count",0
"9529","Gippsland",0,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Preference Count",2043
"9530","Gippsland",0,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Transfer Count",0
"9531","Gippsland",1,"BREWER","Kerri Jane","UAPP","United Australia Party","Preference Count",4784
"9532","Gippsland",1,"BREWER","Kerri Jane","UAPP","United Australia Party","Transfer Count",527
"9533","Gippsland",1,"BUCKLEY","Sonia Louise","IND","Independent","Preference Count",3206
"9534","Gippsland",1,"BUCKLEY","Sonia Louise","IND","Independent","Transfer Count",163
"9535","Gippsland",1,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Preference Count",52544
"9536","Gippsland",1,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Transfer Count",342
"9537","Gippsland",1,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Preference Count",5860
"9538","Gippsland",1,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Transfer Count",25
"9539","Gippsland",1,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Preference Count",22500
"9540","Gippsland",1,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",74
"9541","Gippsland",1,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Preference Count",7784
"9542","Gippsland",1,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Transfer Count",912
"9543","Gippsland",1,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Preference Count",0
"9544","Gippsland",1,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Transfer Count",-2043
"9545","Gippsland",2,"BREWER","Kerri Jane","UAPP","United Australia Party","Preference Count",5211
"9546","Gippsland",2,"BREWER","Kerri Jane","UAPP","United Australia Party","Transfer Count",427
"9547","Gippsland",2,"BUCKLEY","Sonia Louise","IND","Independent","Preference Count",0
"9548","Gippsland",2,"BUCKLEY","Sonia Louise","IND","Independent","Transfer Count",-3206
"9549","Gippsland",2,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Preference Count",53572
"9550","Gippsland",2,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Transfer Count",1028
"9551","Gippsland",2,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Preference Count",6322
"9552","Gippsland",2,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Transfer Count",462
"9553","Gippsland",2,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Preference Count",23022
"9554","Gippsland",2,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",522
"9555","Gippsland",2,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Preference Count",8551
"9556","Gippsland",2,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Transfer Count",767
"9557","Gippsland",2,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Preference Count",0
"9558","Gippsland",2,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Transfer Count",0
"9559","Gippsland",3,"BREWER","Kerri Jane","UAPP","United Australia Party","Preference Count",0
"9560","Gippsland",3,"BREWER","Kerri Jane","UAPP","United Australia Party","Transfer Count",-5211
"9561","Gippsland",3,"BUCKLEY","Sonia Louise","IND","Independent","Preference Count",0
"9562","Gippsland",3,"BUCKLEY","Sonia Louise","IND","Independent","Transfer Count",0
"9563","Gippsland",3,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Preference Count",55729
"9564","Gippsland",3,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Transfer Count",2157
"9565","Gippsland",3,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Preference Count",6624
"9566","Gippsland",3,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Transfer Count",302
"9567","Gippsland",3,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Preference Count",23743
"9568","Gippsland",3,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",721
"9569","Gippsland",3,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Preference Count",10582
"9570","Gippsland",3,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Transfer Count",2031
"9571","Gippsland",3,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Preference Count",0
"9572","Gippsland",3,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Transfer Count",0
"9573","Gippsland",4,"BREWER","Kerri Jane","UAPP","United Australia Party","Preference Count",0
"9574","Gippsland",4,"BREWER","Kerri Jane","UAPP","United Australia Party","Transfer Count",0
"9575","Gippsland",4,"BUCKLEY","Sonia Louise","IND","Independent","Preference Count",0
"9576","Gippsland",4,"BUCKLEY","Sonia Louise","IND","Independent","Transfer Count",0
"9577","Gippsland",4,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Preference Count",57231
"9578","Gippsland",4,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Transfer Count",1502
"9579","Gippsland",4,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Preference Count",0
"9580","Gippsland",4,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Transfer Count",-6624
"9581","Gippsland",4,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Preference Count",28158
"9582","Gippsland",4,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",4415
"9583","Gippsland",4,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Preference Count",11289
"9584","Gippsland",4,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Transfer Count",707
"9585","Gippsland",4,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Preference Count",0
"9586","Gippsland",4,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Transfer Count",0
"9587","Gippsland",5,"BREWER","Kerri Jane","UAPP","United Australia Party","Preference Count",0
"9588","Gippsland",5,"BREWER","Kerri Jane","UAPP","United Australia Party","Transfer Count",0
"9589","Gippsland",5,"BUCKLEY","Sonia Louise","IND","Independent","Preference Count",0
"9590","Gippsland",5,"BUCKLEY","Sonia Louise","IND","Independent","Transfer Count",0
"9591","Gippsland",5,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Preference Count",64456
"9592","Gippsland",5,"CHESTER","Darren Jeffrey","NP","National Party of Australia - Victoria","Transfer Count",7225
"9593","Gippsland",5,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Preference Count",0
"9594","Gippsland",5,"FOSKEY","Deborah Jane","GVIC","The Australian Greens - Victoria","Transfer Count",0
"9595","Gippsland",5,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Preference Count",32222
"9596","Gippsland",5,"HOLM","Antoinette Amy","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",4064
"9597","Gippsland",5,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Preference Count",0
"9598","Gippsland",5,"SNELLING","David Frederick","ASP","Shooters, Fishers and Farmers Party","Transfer Count",-11289
"9599","Gippsland",5,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Preference Count",0
"9600","Gippsland",5,"TICKNER","Neville Phillip","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","Transfer Count",0
"9601","Goldstein",0,"CASLEY","John Sommers Tiger","IND","Independent","Preference Count",1349
"9602","Goldstein",0,"CASLEY","John Sommers Tiger","IND","Independent","Transfer Count",0
"9603","Goldstein",0,"CONNOLLY","Wayne John","UAPP","United Australia Party","Preference Count",1945
"9604","Goldstein",0,"CONNOLLY","Wayne John","UAPP","United Australia Party","Transfer Count",0
"9605","Goldstein",0,"HOULT","Brandon James","SPP","#Sustainable Australia","Preference Count",1653
"9606","Goldstein",0,"HOULT","Brandon James","SPP","#Sustainable Australia","Transfer Count",0
"9607","Goldstein",0,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Preference Count",13951
"9608","Goldstein",0,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Transfer Count",0
"9609","Goldstein",0,"POLLOCK","Daniel","ALP","Australian Labor Party (Victorian Branch)","Preference Count",28118
"9610","Goldstein",0,"POLLOCK","Daniel","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",0
"9611","Goldstein",0,"WILSON","Timothy Robert","LP","Liberal Party of Australia (Victorian Division)","Preference Count",52320
"9612","Goldstein",0,"WILSON","Timothy Robert","LP","Liberal Party of Australia (Victorian Division)","Transfer Count",0
"9613","Goldstein",1,"CASLEY","John Sommers Tiger","IND","Independent","Preference Count",0
"9614","Goldstein",1,"CASLEY","John Sommers Tiger","IND","Independent","Transfer Count",-1349
"9615","Goldstein",1,"CONNOLLY","Wayne John","UAPP","United Australia Party","Preference Count",2143
"9616","Goldstein",1,"CONNOLLY","Wayne John","UAPP","United Australia Party","Transfer Count",198
"9617","Goldstein",1,"HOULT","Brandon James","SPP","#Sustainable Australia","Preference Count",2004
"9618","Goldstein",1,"HOULT","Brandon James","SPP","#Sustainable Australia","Transfer Count",351
"9619","Goldstein",1,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Preference Count",14210
"9620","Goldstein",1,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Transfer Count",259
"9621","Goldstein",1,"POLLOCK","Daniel","ALP","Australian Labor Party (Victorian Branch)","Preference Count",28308
"9622","Goldstein",1,"POLLOCK","Daniel","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",190
"9623","Goldstein",1,"WILSON","Timothy Robert","LP","Liberal Party of Australia (Victorian Division)","Preference Count",52671
"9624","Goldstein",1,"WILSON","Timothy Robert","LP","Liberal Party of Australia (Victorian Division)","Transfer Count",351
"9625","Goldstein",2,"CASLEY","John Sommers Tiger","IND","Independent","Preference Count",0
"9626","Goldstein",2,"CASLEY","John Sommers Tiger","IND","Independent","Transfer Count",0
"9627","Goldstein",2,"CONNOLLY","Wayne John","UAPP","United Australia Party","Preference Count",2536
"9628","Goldstein",2,"CONNOLLY","Wayne John","UAPP","United Australia Party","Transfer Count",393
"9629","Goldstein",2,"HOULT","Brandon James","SPP","#Sustainable Australia","Preference Count",0
"9630","Goldstein",2,"HOULT","Brandon James","SPP","#Sustainable Australia","Transfer Count",-2004
"9631","Goldstein",2,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Preference Count",15001
"9632","Goldstein",2,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Transfer Count",791
"9633","Goldstein",2,"POLLOCK","Daniel","ALP","Australian Labor Party (Victorian Branch)","Preference Count",28707
"9634","Goldstein",2,"POLLOCK","Daniel","ALP","Australian Labor Party (Victorian Branch)","Transfer Count",399
"9635","Goldstein",2,"WILSON","Timothy Robert","LP","Liberal Party of Australia (Victorian Division)","Preference Count",53092
"9636","Goldstein",2,"WILSON","Timothy Robert","LP","Liberal Party of Australia (Victorian Division)","Transfer Count",421
"9637","Goldstein",3,"CASLEY","John Sommers Tiger","IND","Independent","Preference Count",0
"9638","Goldstein",3,"CASLEY","John Sommers Tiger","IND","Independent","Transfer Count",0
"9639","Goldstein",3,"CONNOLLY","Wayne John","UAPP","United Australia Party","Preference Count",0
"9640","Goldstein",3,"CONNOLLY","Wayne John","UAPP","United Australia Party","Transfer Count",-2536
"9641","Goldstein",3,"HOULT","Brandon James","SPP","#Sustainable Australia","Preference Count",0
"9642","Goldstein",3,"HOULT","Brandon James","SPP","#Sustainable Australia","Transfer Count",0
"9643","Goldstein",3,"PENNICUIK","Susan Margaret","GVIC","The Australian Greens - Victoria","Preference Count",15489
